,OBS_ID,DATE_OBS,DATE_END,FILTER,PA_PNT,RA_OBJ,DEC_OBJ,EXPOSURE,MID_TIME,EXTENSION,FITS_FILENAME,HELIO,HELIO_V,OBS_DIS,PHASE,RA,DEC,PX,PY
32,00034473001,2016-04-10T14:01:13.000,2016-04-10T14:04:56.000,U,233.01823515434,67.84624,48.72431,219.719114939278,2016-04-10T14:03:04.500,1,sw00034473001uuu_sk.img.gz,2.496821444527,21.8323292,2.89009485417402,19.7602,67.84544,48.72494,514.1068024783098,557.8579570699004
33,00034022004,2015-09-01T10:40:20.000,2015-09-01T10:45:56.000,UGRISM,285.000650119073,232.63723,-60.22448,128.5502298,2015-09-01T10:43:08.000,1,sw00034022004ugu_sk.img.gz,1.558269733423,-23.1842758,1.20851338552911,40.3599,232.63224,-60.22085,1973.3367488839056,1477.4078670251556
34,00033934003,2015-08-12T01:09:19.000,2015-08-12T01:14:57.000,UGRISM,192.005134864289,303.10764,-73.33512,193.5908478,2015-08-12T01:12:08.000,1,sw00033934003ugu_sk.img.gz,1.831426808144,-23.102235,1.09112382917566,28.3456,303.10484,-73.33519,1424.5646004525147,846.1010056806668
35,00033555003,2014-12-22T06:46:20.000,2014-12-22T06:49:40.000,UVW1,252.011336030594,335.6612,-25.16991,196.622256409599,2014-12-22T06:48:00.000,1,sw00033555003uw1_sk.img.gz,4.558164474451,-17.8710064,4.98293478621832,10.6854,335.72297,-25.10332,332.9451903119044,816.823611406343
36,00033555003,2014-12-22T06:49:43.000,2014-12-22T06:53:03.000,UVW1,252.011336030594,335.6612,-25.16991,196.611410212506,2014-12-22T06:51:23.000,2,sw00033555003uw1_sk.img.gz,4.558140224542,-17.8710434,4.98294413439424,10.6852,335.72292,-25.1033,333.9893437115977,816.3740223623045
37,00033555003,2014-12-22T06:53:06.000,2014-12-22T06:56:25.000,UVW1,252.011336030594,335.6612,-25.16991,196.622276120891,2014-12-22T06:54:45.500,3,sw00033555003uw1_sk.img.gz,4.55811603444,-17.8710803,4.98295559289026,10.6851,335.72286,-25.10326,335.45117704262077,815.9322545320449
38,00033555003,2014-12-22T06:56:28.000,2014-12-22T06:59:48.000,UVW1,252.011336030594,335.6612,-25.16991,196.633122317984,2014-12-22T06:58:08.000,4,sw00033555003uw1_sk.img.gz,4.558091844415,-17.8711172,4.98296919406616,10.6851,335.7228,-25.10322,335.51741669857756,817.2190035115157
39,00033555003,2014-12-22T06:59:51.000,2014-12-22T07:03:11.000,UVW1,252.011336030594,335.6612,-25.16991,196.633122317984,2014-12-22T07:01:31.000,5,sw00033555003uw1_sk.img.gz,4.558067594734,-17.8711542,4.98298488573682,10.6851,335.72275,-25.10317,335.55570617483977,817.3456791633791
40,00033555003,2014-12-22T07:03:14.000,2014-12-22T07:03:59.000,UVW1,252.011336030594,335.6612,-25.16991,43.7071043095173,2014-12-22T07:03:36.500,6,sw00033555003uw1_sk.img.gz,4.558052602967,-17.871177,4.98299553569934,10.6852,335.72272,-25.10313,335.28898373420543,817.5352358750869
41,00033934004,2015-08-12T01:20:40.000,2015-08-12T01:20:56.000,UVW2,191.993871572646,303.10764,-73.33512,16.6292582676183,2015-08-12T01:20:48.000,1,sw00033934004uw2_sk.img.gz,1.831346504272,-23.1023279,1.09111497006185,28.3481,303.07447,-73.33616,1423.3133157977175,1483.0661216093756
42,00033934004,2015-08-12T01:15:19.000,2015-08-12T01:20:35.000,UGRISM,191.993871572646,303.10764,-73.33512,166.13046,2015-08-12T01:17:57.000,1,sw00033934004ugu_sk.img.gz,1.831372911899,-23.1022974,1.0911175180714,28.3474,303.08418,-73.33581,1474.2119426763177,854.1701364961787
43,00034686001,2016-08-19T05:59:51.000,2016-08-19T06:02:56.000,UVW1,107.980796675508,91.060975,50.104047,182.961782181192,2016-08-19T06:01:23.500,1,sw00034686001uw1_sk.img.gz,4.019492252964,18.7427262,4.43412278523747,12.5502,91.19303,50.12456,435.449867665173,798.6482407709316
44,00034319001,2016-02-11T05:33:07.000,2016-02-11T05:35:57.000,UVW1,273.04784761094,70.3655,71.60509,166.825403655652,2016-02-11T05:34:32.000,1,sw00034319001uw1_sk.img.gz,1.722132674849,23.1985506,1.13055117302974,32.8857,70.38501,71.61325,618.5471486384012,843.5849039812244
45,00034022005,2015-09-01T10:52:26.000,2015-09-01T10:52:56.000,UVW2,285.004581896352,232.63723,-60.22448,30.0602104573309,2015-09-01T10:52:41.000,1,sw00034022005uw2_sk.img.gz,1.558180938518,-23.1841968,1.20860313353779,40.3639,232.62326,-60.21333,1383.0884886124677,1427.6408258805493
46,00034022005,2015-09-01T10:46:19.000,2015-09-01T10:52:21.000,UGRISM,285.004581896352,232.63723,-60.22448,137.6928342,2015-09-01T10:49:20.000,1,sw00034022005ugu_sk.img.gz,1.558212086356,-23.1842245,1.20857063668513,40.3625,232.62624,-60.21598,1983.4282217564473,1508.509242164004
47,00034022002,2015-09-01T10:28:19.000,2015-09-01T10:33:56.000,UGRISM,285.00672677183,232.63723,-60.22448,220.3345944,2015-09-01T10:31:07.500,1,sw00034022002ugu_sk.img.gz,1.5583813873,-23.184375,1.20841625217846,40.3549,232.64505,-60.22977,1921.270109112086,1414.0377125820967
48,00034315004,2016-02-10T23:23:20.000,2016-02-10T23:28:56.000,UGRISM,272.998216044922,70.75883,71.87523,204.6336372,2016-02-10T23:26:08.000,1,sw00034315004ugu_sk.img.gz,1.718705336501,23.2004627,1.12368107619555,32.911,70.75691,71.87361,1928.053664005874,1300.9849945622575
49,00034426001,2016-03-14T08:23:20.000,2016-03-14T08:26:40.000,UVW1,254.977834579261,63.083914,53.5457,196.622236756971,2016-03-14T08:25:00.000,1,sw00034426001uw1_sk.img.gz,2.147523626174,22.5796625,2.09452121955047,27.0784,63.04028,53.51816,649.1934994271635,492.3887793835638
50,00034426001,2016-03-14T08:26:43.000,2016-03-14T08:30:02.000,UVW1,254.977834579261,63.083914,53.5457,196.622256409599,2016-03-14T08:28:22.500,2,sw00034426001uw1_sk.img.gz,2.14755418513,22.5796017,2.09459407078186,27.0782,63.04025,53.51731,649.3220956123739,489.1317842448362
51,00034426001,2016-03-14T08:30:05.000,2016-03-14T08:33:25.000,UVW1,254.977834579261,63.083914,53.5457,196.633122259319,2016-03-14T08:31:45.000,3,sw00034426001uw1_sk.img.gz,2.147584743934,22.5795409,2.09466785834089,27.078,63.04029,53.51643,648.7259543248738,486.59688760789004
52,00034426001,2016-03-14T08:33:29.000,2016-03-14T08:36:48.000,UVW1,254.977834579261,63.083914,53.5457,196.546234649482,2016-03-14T08:35:08.500,4,sw00034426001uw1_sk.img.gz,2.147615453498,22.5794798,2.09474285951443,27.0778,63.04043,53.51552,648.3459268874368,482.44578535542894
53,00034426001,2016-03-14T08:36:51.000,2016-03-14T08:39:56.000,UVW1,254.977834579261,63.083914,53.5457,182.114755580695,2016-03-14T08:38:23.500,5,sw00034426001uw1_sk.img.gz,2.147644880225,22.5794213,2.09481540104937,27.0776,63.04065,53.51465,648.0845642072579,479.80740697683814
54,00033757004,2015-04-28T05:22:21.000,2015-04-28T05:22:59.000,UVW2,52.9995171980162,352.86695,-22.100154,37.1293295993692,2015-04-28T05:22:40.000,1,sw00033757004uw2_sk.img.gz,3.162749106467,-20.3801943,3.63263945318885,15.0862,352.86759,-22.1018,1196.9644665263852,1082.6888261946065
55,00033757004,2015-04-28T05:15:20.000,2015-04-28T05:22:16.000,UGRISM,52.9995171980162,352.86695,-22.100154,246.5571474,2015-04-28T05:18:48.000,1,sw00033757004ugu_sk.img.gz,3.162780716828,-20.3801284,3.63270290807691,15.0859,352.86728,-22.10178,721.6708425972437,1493.4810879170586
56,00034315003,2016-02-10T23:17:20.000,2016-02-10T23:22:56.000,UGRISM,272.994691502305,70.75883,71.87523,215.2855314,2016-02-10T23:20:08.000,1,sw00034315003ugu_sk.img.gz,1.718649514369,23.2004932,1.12356877015968,32.9104,70.7662,71.87785,1903.5838765294639,1323.7513857810018
57,00033757003,2015-04-28T05:08:21.000,2015-04-28T05:14:57.000,UGRISM,52.9984384427242,352.86695,-22.100154,310.8051168,2015-04-28T05:11:39.000,1,sw00033757003ugu_sk.img.gz,3.162839168908,-20.3800065,3.63282658770882,15.0853,352.86676,-22.10171,682.3550539064038,1522.3878329985284
58,00034832001,2016-11-24T14:15:54.000,2016-11-24T14:19:56.000,U,349.912355125334,63.263367,56.616255,238.613634893891,2016-11-24T14:17:55.000,1,sw00034832001uuu_sk.img.gz,5.027224298626,17.1877983,4.1956311853272,6.6415,63.16192,56.68156,721.7625876972435,926.1711757113173
59,00033518001,2014-11-05T22:13:00.000,2014-11-05T22:15:58.000,UVM2,241.014742308172,338.38304,-25.46084,174.567774119849,2014-11-05T22:14:29.000,1,sw00033518001um2_sk.img.gz,5.027301966167,-17.192134,4.65458523280995,10.896,338.33838,-25.5364,593.9300559270678,221.57930517198173
60,00033934002,2015-08-12T01:03:19.000,2015-08-12T01:08:56.000,UGRISM,191.980671749582,303.10764,-73.33512,321.4244364,2015-08-12T01:06:07.500,1,sw00033934002ugu_sk.img.gz,1.831482480318,-23.1021705,1.09113205681456,28.3435,303.12742,-73.33454,1435.3890127644752,868.3848789843305
61,00033555002,2014-12-22T06:39:21.000,2014-12-22T06:42:41.000,V,251.973720517715,335.6612,-25.16991,196.633102606692,2014-12-22T06:41:01.000,1,sw00033555002uvv_sk.img.gz,4.558214527427,-17.87093,4.98292164605005,10.686,335.72303,-25.10337,333.80195748116995,838.7328290146762
62,00033555002,2014-12-22T06:42:44.000,2014-12-22T06:45:57.000,V,251.973720517715,335.6612,-25.16991,190.758442588736,2014-12-22T06:44:20.500,2,sw00033555002uvv_sk.img.gz,4.558190695491,-17.8709664,4.98292694959477,10.6857,335.72301,-25.10335,335.94984366979907,838.847951492783
63,00034831003,2016-11-24T12:49:19.000,2016-11-24T12:52:39.000,UVW1,349.995815950023,63.29847,56.620948,196.622236756971,2016-11-24T12:50:59.000,1,sw00034831003uw1_sk.img.gz,5.026625026002,17.1886214,4.19518854709467,6.6462,63.19315,56.6857,834.9933410670455,819.1437105560218
64,00034831003,2016-11-24T12:52:42.000,2016-11-24T12:56:02.000,UVW1,349.995815950023,63.29847,56.620948,196.622256409599,2016-11-24T12:54:22.000,2,sw00034831003uw1_sk.img.gz,5.026648349449,17.1885893,4.19520592545836,6.6462,63.19171,56.68545,838.9991412428772,816.4319238778025
65,00034831003,2016-11-24T12:56:05.000,2016-11-24T12:59:25.000,UVW1,349.995815950023,63.29847,56.620948,196.622236756971,2016-11-24T12:57:45.000,3,sw00034831003uw1_sk.img.gz,5.026671672813,17.1885573,4.19522398592182,6.6461,63.1903,56.68518,840.7980105660534,815.8722013713764
66,00034831003,2016-11-24T12:59:28.000,2016-11-24T13:02:48.000,UVW1,349.995815950023,63.29847,56.620948,196.622256409599,2016-11-24T13:01:08.000,4,sw00034831003uw1_sk.img.gz,5.026694996097,17.1885253,4.19524268251805,6.6459,63.18895,56.68489,843.3335164861896,814.2154923266506
67,00034831003,2016-11-24T13:02:50.000,2016-11-24T13:06:10.000,UVW1,349.995815950023,63.29847,56.620948,196.622256409599,2016-11-24T13:04:30.000,5,sw00034831003uw1_sk.img.gz,5.026718204413,17.1884934,4.19526184216904,6.6457,63.18765,56.68459,846.5481280533506,812.5590607052607
68,00034831003,2016-11-24T13:06:13.000,2016-11-24T13:06:56.000,UVW1,349.995815950023,63.29847,56.620948,42.5669352461108,2016-11-24T13:06:34.500,6,sw00034831003uw1_sk.img.gz,5.026732508513,17.1884737,4.19527388307134,6.6455,63.18688,56.68441,848.3541545863068,812.0342389769237
69,00033758002,2015-04-28T06:37:20.000,2015-04-28T06:40:40.000,V,53.025383499782,352.844318,-22.1859,196.622197334387,2015-04-28T06:39:00.000,1,sw00033758002uvv_sk.img.gz,3.162125044557,-20.3814958,3.63125668401421,15.0988,352.87722,-22.10466,470.1460828218536,845.2022291446106
70,00033758002,2015-04-28T06:40:43.000,2015-04-28T06:44:03.000,V,53.025383499782,352.844318,-22.1859,196.622217045679,2015-04-28T06:42:23.000,2,sw00033758002uvv_sk.img.gz,3.162097383017,-20.3815535,3.6311919978043,15.0991,352.87745,-22.10474,470.78704898012506,845.5765741369137
71,00033758002,2015-04-28T06:44:06.000,2015-04-28T06:44:57.000,V,53.025383499782,352.844318,-22.1859,50.787089301276,2015-04-28T06:44:31.500,3,sw00033758002uvv_sk.img.gz,3.162079873155,-20.38159,3.63115206137386,15.0994,352.87759,-22.10478,470.43540939720936,846.3429180999946
72,00033933001,2015-08-11T20:23:21.000,2015-08-11T20:26:41.000,UVW1,189.987862463742,304.105224,-73.22156,196.633082954064,2015-08-11T20:25:01.000,1,sw00033933001uw1_sk.img.gz,1.834087007327,-23.0991391,1.09151956522153,28.2199,304.15198,-73.25696,615.9958008877475,597.8928957224651
73,00033933001,2015-08-11T20:26:44.000,2015-08-11T20:30:04.000,UVW1,189.987862463742,304.105224,-73.22156,196.622217045679,2015-08-11T20:28:24.000,2,sw00033933001uw1_sk.img.gz,1.834055662106,-23.0991758,1.09151527549463,28.2209,304.13993,-73.25738,626.9470850901539,597.4586169594512
74,00033933001,2015-08-11T20:30:07.000,2015-08-11T20:33:26.000,UVW1,189.987862463742,304.105224,-73.22156,196.622236756971,2015-08-11T20:31:46.500,3,sw00033933001uw1_sk.img.gz,1.83402439408,-23.0992123,1.0915115181869,28.2218,304.1283,-73.25782,639.0753272804952,595.5375520831928
75,00033933001,2015-08-11T20:33:29.000,2015-08-11T20:35:56.000,UVW1,189.987862463742,304.105224,-73.22156,144.792653124008,2015-08-11T20:34:42.500,4,sw00033933001uw1_sk.img.gz,1.833997217909,-23.0992441,1.09150863535068,28.2226,304.11848,-73.25825,648.5747248942746,593.8159063347971
76,00033822001,2015-06-19T16:44:10.000,2015-06-19T16:47:57.000,U,64.0046595848358,359.31732,-30.99156,223.943244288996,2015-06-19T16:46:03.500,1,sw00033822001uuu_sk.img.gz,2.524372230883,-21.7719286,2.13276696668418,23.3135,359.3198,-31.01607,469.0883170704758,365.55561819029685
77,00033760001,2015-04-28T19:14:41.000,2015-04-28T19:17:57.000,U,61.9845355662147,352.918987,-22.20537,193.831517314035,2015-04-28T19:16:19.000,1,sw00033760001uuu_sk.img.gz,3.15593145786,-20.3944211,3.61759129701222,15.212,352.96459,-22.12971,439.1086243745202,767.7781584222953
78,00034025001,2015-09-01T09:00:20.000,2015-09-01T09:03:39.000,UVW1,284.98252024461,232.78851,-60.27758,196.622256409599,2015-09-01T09:01:59.500,1,sw00034025001uw1_sk.img.gz,1.559210166934,-23.1851067,1.20769658649046,40.3323,232.71649,-60.28964,804.929346899103,616.9925571650823
79,00034025001,2015-09-01T09:03:42.000,2015-09-01T09:07:02.000,UVW1,284.98252024461,232.78851,-60.27758,196.622256409599,2015-09-01T09:05:22.000,2,sw00034025001uw1_sk.img.gz,1.559178785109,-23.1850791,1.20772484445654,40.3338,232.71291,-60.28708,810.5982278724792,627.7948477522613
80,00034025001,2015-09-01T09:07:05.000,2015-09-01T09:10:25.000,UVW1,284.98252024461,232.78851,-60.27758,196.633141970611,2015-09-01T09:08:45.000,3,sw00034025001uw1_sk.img.gz,1.559147325949,-23.1850515,1.20775464925278,40.3352,232.70945,-60.28445,817.0543971248508,637.2024366603918
81,00034025001,2015-09-01T09:10:28.000,2015-09-01T09:13:48.000,UVW1,284.98252024461,232.78851,-60.27758,196.633102606692,2015-09-01T09:12:08.000,4,sw00034025001uw1_sk.img.gz,1.559115866931,-23.1850238,1.20778580550791,40.3367,232.70616,-60.2818,822.8383387482486,646.1206377481834
82,00034025001,2015-09-01T09:13:51.000,2015-09-01T09:17:11.000,UVW1,284.98252024461,232.78851,-60.27758,196.622276120891,2015-09-01T09:15:31.000,5,sw00034025001uw1_sk.img.gz,1.55908440804,-23.1849962,1.20781811922414,40.3381,232.70304,-60.27912,828.349947381723,655.6178852469401
83,00034025001,2015-09-01T09:17:15.000,2015-09-01T09:17:56.000,UVW1,284.98252024461,232.78851,-60.27758,40.9489432278164,2015-09-01T09:17:35.500,6,sw00034025001uw1_sk.img.gz,1.559065114342,-23.1849792,1.20783840375027,40.339,232.70123,-60.27748,831.0791130939615,662.0211298471833
84,00034316001,2016-02-11T02:23:07.000,2016-02-11T02:25:57.000,UVW1,272.947223014545,70.55904,71.7395,166.38017830859,2016-02-11T02:24:32.000,1,sw00034316001uw1_sk.img.gz,1.720365081943,23.1995463,1.1270056156988,32.8979,70.57754,71.7471,521.786000406365,749.0506793116472
85,00034470002,2016-04-10T10:53:21.000,2016-04-10T10:56:41.000,V,232.967996600756,67.81846,48.73819,196.622236698307,2016-04-10T10:55:01.000,1,sw00034470002uvv_sk.img.gz,2.495174850855,21.8359866,2.88653169781488,19.7957,67.81799,48.73867,498.71982068984084,611.6667040311306
86,00034470002,2016-04-10T10:56:45.000,2016-04-10T10:59:56.000,V,232.967996600756,67.81846,48.73819,188.901558686961,2016-04-10T10:58:20.500,2,sw00034470002uvv_sk.img.gz,2.495203966369,21.835922,2.8865917377587,19.7949,67.81823,48.73854,499.65275686731144,610.2013500293159
87,00034421002,2016-03-14T03:27:21.000,2016-03-14T03:32:56.000,UGRISM,254.988736513824,63.01565,53.57333,316.6033956,2016-03-14T03:30:08.500,1,sw00034421002ugu_sk.img.gz,2.144853505783,22.5849696,2.08824317031124,27.1292,63.01608,53.57536,1736.3633117388176,1002.8037176765939
88,00034421005,2016-03-14T03:50:31.000,2016-03-14T03:50:56.000,UVW2,255.0012545257,63.01565,53.57333,24.6960301946296,2016-03-14T03:50:43.500,1,sw00034421005uw2_sk.img.gz,2.145039920136,22.5845994,2.08868855957725,27.1279,63.0161,53.57017,1114.7712309702963,1176.2351508227428
89,00034421005,2016-03-14T03:45:19.000,2016-03-14T03:50:26.000,UGRISM,255.0012545257,63.01565,53.57333,211.3331466,2016-03-14T03:47:52.500,1,sw00034421005ugu_sk.img.gz,2.145014109241,22.5846506,2.08862502283201,27.1281,63.01592,53.57094,1708.5348685132926,970.0247944663049
90,00033758003,2015-04-28T06:45:20.000,2015-04-28T06:48:40.000,UVW1,52.9959418748944,352.844318,-22.1859,196.6330828954,2015-04-28T06:47:00.000,1,sw00033758003uw1_sk.img.gz,3.162059638052,-20.3816322,3.63110692668367,15.0996,352.87776,-22.10482,486.9826083750903,827.092351953545
91,00033758003,2015-04-28T06:48:43.000,2015-04-28T06:52:03.000,UVW1,52.9959418748944,352.844318,-22.1859,196.622217045679,2015-04-28T06:50:23.000,2,sw00033758003uw1_sk.img.gz,3.162031976652,-20.3816899,3.63104700745343,15.0999,352.87799,-22.10486,484.8316300147212,827.1380492981389
92,00033758003,2015-04-28T06:52:06.000,2015-04-28T06:55:26.000,UVW1,52.9959418748944,352.844318,-22.1859,196.611351137294,2015-04-28T06:53:46.000,3,sw00033758003uw1_sk.img.gz,3.162004315309,-20.3817476,3.63098908669921,15.1002,352.87823,-22.10489,483.7726931302811,826.6236588151978
93,00033758003,2015-04-28T06:55:29.000,2015-04-28T06:58:48.000,UVW1,52.9959418748944,352.844318,-22.1859,196.633082954064,2015-04-28T06:57:08.500,4,sw00033758003uw1_sk.img.gz,3.161976722145,-20.3818052,3.63093314599771,15.1004,352.8785,-22.10491,482.3561427948901,826.9246738308357
94,00033758003,2015-04-28T06:58:52.000,2015-04-28T07:02:12.000,UVW1,52.9959418748944,352.844318,-22.1859,196.622217045679,2015-04-28T07:00:32.000,5,sw00033758003uw1_sk.img.gz,3.161948992748,-20.381863,3.63087853276103,15.1007,352.8788,-22.10494,481.0035096676856,827.7025126505032
95,00033758003,2015-04-28T07:02:15.000,2015-04-28T07:02:59.000,UVW1,52.9959418748944,352.844318,-22.1859,43.3161689644667,2015-04-28T07:02:37.000,6,sw00033758003uw1_sk.img.gz,3.161931959955,-20.3818985,3.63084564645023,15.1009,352.87899,-22.10495,479.6770785317002,829.3891786210148
96,00034831002,2016-11-24T12:44:20.000,2016-11-24T12:47:40.000,V,349.997532456926,63.29847,56.620948,196.622256468263,2016-11-24T12:46:00.000,1,sw00034831002uvv_sk.img.gz,5.026590672597,17.1886685,4.19516421102875,6.6462,63.19532,56.68602,841.9657338797633,797.548294819019
97,00034831002,2016-11-24T12:47:43.000,2016-11-24T12:48:56.000,V,349.997532456926,63.29847,56.620948,72.3963462439636,2016-11-24T12:48:19.500,2,sw00034831002uvv_sk.img.gz,5.026606700379,17.1886465,4.19517538066111,6.6462,63.1943,56.68588,844.0051603907586,796.0048880961733
98,00033826001,2015-06-19T18:11:05.000,2015-06-19T18:15:57.000,U,63.996401066448,359.265699,-31.09111,288.195379510072,2015-06-19T18:13:31.000,1,sw00033826001uuu_sk.img.gz,2.523608372599,-21.7736273,2.13102538861019,23.3168,359.32254,-31.03891,401.3709393920632,712.2942525651408
99,00034021001,2015-09-01T08:49:25.000,2015-09-01T08:52:56.000,UVW1,284.997345420139,232.71504,-60.28859,208.534485874129,2015-09-01T08:51:10.500,1,sw00034021001uw1_sk.img.gz,1.559310744778,-23.1851949,1.20761609252184,40.3281,232.72832,-60.29734,656.4913063037317,640.1601169150314
100,00034421004,2016-03-14T03:39:19.000,2016-03-14T03:44:56.000,UGRISM,254.995041386295,63.01565,53.57333,231.3122346,2016-03-14T03:42:07.500,1,sw00034421004ugu_sk.img.gz,2.144962034329,22.584754,2.08849843697071,27.1283,63.01575,53.57248,1721.5663635506687,978.3372912754942
101,00033517001,2014-11-05T07:52:48.000,2014-11-05T07:55:58.000,UVM2,241.015813667123,338.47148,-25.44652,186.414887037902,2014-11-05T07:54:23.000,1,sw00033517001um2_sk.img.gz,5.03323100265,-17.1840038,4.65036450238836,10.8465,338.4265,-25.5222,593.6675809315076,237.94349255385873
102,00034421003,2016-03-14T03:33:20.000,2016-03-14T03:38:57.000,UGRISM,255.012220624147,63.01565,53.57333,242.4527478,2016-03-14T03:36:08.500,1,sw00034421003ugu_sk.img.gz,2.144907845771,22.5848616,2.08836946442624,27.1287,63.01583,53.57399,1716.5943427944987,990.3876919263785
103,00034425002,2016-03-14T08:16:20.000,2016-03-14T08:19:39.000,V,255.04778615737,63.04014,53.51796,196.622236756971,2016-03-14T08:17:59.500,1,sw00034425002uvv_sk.img.gz,2.147460168681,22.5797888,2.09437308216175,27.0789,63.04053,53.51979,587.4157092072952,610.9410399240877
104,00034425002,2016-03-14T08:19:42.000,2016-03-14T08:22:56.000,V,255.04778615737,63.04014,53.51796,191.116760614669,2016-03-14T08:21:19.000,2,sw00034425002uvv_sk.img.gz,2.147490275233,22.5797289,2.09444283594842,27.0786,63.04039,53.51905,584.9286216604002,604.9031097845278
105,00033759003,2015-04-28T17:52:20.000,2015-04-28T17:58:57.000,UGRISM,61.9940315432863,352.95469,-22.12672,277.0578312,2015-04-28T17:55:38.500,1,sw00033759003ugu_sk.img.gz,3.156591430351,-20.3930431,3.61902786519166,15.1995,352.95469,-22.12694,550.122742129525,1336.2171040175085
106,00033759004,2015-04-28T18:06:21.000,2015-04-28T18:06:57.000,UVW2,62.003131015853,352.95469,-22.12672,35.8589274430084,2015-04-28T18:06:39.000,1,sw00033759004uw2_sk.img.gz,3.156501378127,-20.3932311,3.61883585812856,15.2005,352.95547,-22.12707,1076.2348954568197,989.8319650781086
107,00033759004,2015-04-28T17:59:20.000,2015-04-28T18:06:16.000,UGRISM,62.003131015853,352.95469,-22.12672,256.3512438,2015-04-28T18:02:48.000,1,sw00033759004ugu_sk.img.gz,3.156532872478,-20.3931654,3.61890062869854,15.2002,352.95518,-22.12704,545.8428145362232,1324.6976638601473
108,00034830002,2016-11-24T11:07:19.000,2016-11-24T11:10:39.000,V,349.993535474388,63.333782,56.625617,196.633102665356,2016-11-24T11:08:59.000,1,sw00034830002uvv_sk.img.gz,5.025921854788,17.1895872,4.1946750312737,6.6507,63.23097,56.69074,821.5907203650988,795.5763297564638
109,00034830002,2016-11-24T11:10:42.000,2016-11-24T11:12:56.000,V,349.993535474388,63.333782,56.625617,132.055187950961,2016-11-24T11:11:49.000,2,sw00034830002uvv_sk.img.gz,5.025941387905,17.1895604,4.19468843401331,6.6508,63.22973,56.69057,825.0776158113346,794.4649827735525
110,00033827001,2015-06-20T02:09:57.000,2015-06-20T02:13:58.000,UVW2,63.9938883108696,359.270157,-31.14157,236.463529742704,2015-06-20T02:11:57.500,1,sw00033827001uw2_sk.img.gz,2.519428618194,-21.782921,2.12142386243874,23.3327,359.33372,-31.16476,363.8513267314737,383.0288443283633
111,00033936001,2015-08-12T02:46:20.000,2015-08-12T02:49:39.000,UVW1,191.983179113158,302.71403,-73.32409,196.633141970611,2015-08-12T02:47:59.500,1,sw00033936001uw1_sk.img.gz,1.830538581001,-23.1032617,1.0909995130614,28.3878,302.7531,-73.36002,623.2727889272027,601.2583130298333
112,00033936001,2015-08-12T02:49:42.000,2015-08-12T02:53:02.000,UVW1,191.983179113158,302.71403,-73.32409,196.622236698307,2015-08-12T02:51:22.000,2,sw00033936001uw1_sk.img.gz,1.830507307451,-23.1032978,1.09099582719788,28.3888,302.74096,-73.36036,635.344531978595,600.0594221374618
113,00033936001,2015-08-12T02:53:05.000,2015-08-12T02:56:25.000,UVW1,191.983179113158,302.71403,-73.32409,196.622256409599,2015-08-12T02:54:45.000,3,sw00033936001uw1_sk.img.gz,1.830475956673,-23.103334,1.09099265656828,28.3897,302.72918,-73.36072,647.1369904331465,598.1006822187502
114,00033936001,2015-08-12T02:56:28.000,2015-08-12T02:58:56.000,UVW1,191.983179113158,302.71403,-73.32409,146.17175337615,2015-08-12T02:57:42.000,4,sw00033936001uw1_sk.img.gz,1.830448621256,-23.1033655,1.09099027761414,28.3905,302.7192,-73.36108,658.2065584534802,598.1528501043449
115,00034020001,2015-09-01T07:12:24.000,2015-09-01T07:15:56.000,UVW1,284.980212939955,232.79443,-60.35351,208.881977355596,2015-09-01T07:14:10.000,1,sw00034020001uw1_sk.img.gz,1.560212781163,-23.185981,1.20683876301185,40.3023,232.80887,-60.36292,652.0968988438552,625.7021150137799
116,00020405001,2014-08-14T22:01:36.000,2014-08-14T22:02:58.000,UVW1,92.0160847028691,356.296672,-17.63673,80.1930460740913,2014-08-14T22:02:17.000,1,sw00020405001uw1_sk.img.gz,5.826461283461,-16.1848939,4.93552628410617,5.1547,356.378,-17.59185,385.5868433251824,770.6018065313654
117,00034469001,2016-04-10T09:11:20.000,2016-04-10T09:12:56.000,U,233.06948444861,67.80464,48.7451,94.9611704859174,2016-04-10T09:12:08.000,1,sw00034469001uuu_sk.img.gz,2.494273911413,21.8379876,2.8845949712016,19.8156,67.80346,48.74587,531.9332699251681,501.3235381853514
118,00034424005,2016-03-14T07:00:31.000,2016-03-14T07:00:57.000,UVW2,255.005113155062,63.03196,53.53646,25.2714098481426,2016-03-14T07:00:44.000,1,sw00034424005uw2_sk.img.gz,2.14676060412,22.5811801,2.09273383908415,27.0945,63.03231,53.53359,1116.9182574372305,1187.6161777347268
119,00034424005,2016-03-14T06:55:19.000,2016-03-14T07:00:26.000,UGRISM,255.005113155062,63.03196,53.53646,214.3625844,2016-03-14T06:57:52.500,1,sw00034424005ugu_sk.img.gz,2.146734721656,22.5812315,2.0926703415369,27.0946,63.03216,53.53436,1708.4676360750593,980.0072958103834
120,00034424002,2016-03-14T06:37:19.000,2016-03-14T06:42:57.000,UGRISM,254.983241462937,63.03196,53.53646,290.7608796,2016-03-14T06:40:08.000,1,sw00034424002ugu_sk.img.gz,2.14657406689,22.581551,2.09229044558837,27.0959,63.03244,53.53867,1732.2332775295206,1007.2654478562393
